<<<<<<< HEAD
Kelly Felder,Overall Dress,Have a good selection of clothes in limited numbers Chamod Alahakoon
Kelly Felder,Overall Dress,We can purchase uncommon fashions & beautiful fashions. Kawindu Ekanayaka
Kelly Felder,Overall Dress,Best and newest fashion collection hear now sisuranga silva
Kelly Felder,Overall Dress,Good place to buy female clothing
Kelly Felder,Overall Dress,Superb quality clothings there. 1
Kelly Felder,"Dress, Frock",Such a wide range of dresses for women. Specially thise frocks collection Anjara Abeyrathna
Kelly Felder,Overall Dress,Excellent service and latest fashions for ladies Trevin Yasin Nimaladasa
Kelly Felder,Overall Dress,They have seats. And good clothes I guess Rakee007 SL
Kelly Felder,Overall Dress,Good quality dresses for affordable price Shantha Herath
Kelly Felder,Overall Dress,"Expensive at mid range, but a good collection for ladies. Kavi Chamathka"
Kelly Felder,Overall Dress,A place to find formal wear for a reasonable price. Nilupul Kawinda
Kelly Felder,Overall Dress,Nice collection Photo 1 in review by Aruna Prabath Photo 2 in review by Aruna Prabath
Kelly Felder,Overall Dress,Best clothes I find always. Charith Heshan
Kelly Felder,Overall Dress,Very descent place Fashionable and love it much more Ramindu Thivanka Jayasuriya
Kelly Felder,Overall Dress,Female clothings. Decent and rare fashions. Bit expensive. Maduki Waththe Vidanelage 1 review
Kelly Felder,Overall Dress,"i honestly they are ripping off people, clothes are unreasonably expensive. Praveen Bhawantha"
Kelly Felder,Overall Dress,A place ypu can buy clothes specially for the young ladies Chanakya Ranasinghe
Kelly Felder,Overall Dress,Has a selection of good clothes... Nirosha Guneratne
Kelly Felder,Overall Dress,Excellent selection of fashionable clothing. Sanath Vitharana
Kelly Felder,Overall Dress,Good collection and friendly staff too Maithily Ragawan
Kelly Felder,Overall Dress,Best place to buy modern girls Dresses Thilina Gamalath
Kelly Felder,Overall Dress,Good quality dresses. Bit expensive. tharini nawodya
Kelly Felder,Overall Dress,"Wonderful quality clothes, love it Denny Devasagayam"
Kelly Felder,Overall Dress,For all types of ladies dress 👗
Kelly Felder,Overall Dress,Clothing store...good new design s Best of
Kelly Felder,Overall Dress,They have a nice collection. But expensive.. dhammika dissanayake
Kelly Felder,Overall Dress,Good place for women uncommon dress Photo 1 in review by dhammika dissanayake 1
Kelly Felder,Overall Dress,Good for office wears. But little expensive. Dhanu Amanda
Kelly Felder,Overall Dress,Very expensive for the thin materials used in all the clothes. Lahiru Chandana Wickramasinghe
Kelly Felder,Overall Dress,Good for high-class ladies fashion Vasanthy Abeyasekera
Kelly Felder,Overall Dress,Nice clothes .good place . Sharmaine Warnakulasuriya
Kelly Felder,Overall Dress,Good store with elegant wear.. Kushira Godellawatta
Kelly Felder,Overall Dress,My 1st choice when it comes to buying dresses for my wife. 1 lakshmi ranwala
Kelly Felder,Overall Dress,Clothing shop... Love it. Wide collection. Savio Perera
Kelly Felder,Overall Dress,Latest fashion iteams can buy
Kelly Felder,Overall Dress,Best place to shop for office wear Nipun Karunarathne
Kelly Felder,Overall Dress,Nice Clothes but Moderately Expensive Annie Camille
Kelly Felder,Overall Dress,Cool outfit there .. I recommend 😍 Ishan Jayawardena
Kelly Felder,Overall Dress,Love the linen collection. A fashion must. Tharinda Hettiarachchi
Kelly Felder,Overall Dress,Good quality clothes bit expensive Udari Piyumika
Kelly Felder,Overall Dress,Good shop best dresses Dihan Perera
Kelly Felder,Overall Dress,Latest and quality Ladies Wear available here. Pavindu Liyanage
Kelly Felder,Overall Dress,Affordable classy western clothing Christine videyashini
Kelly Felder,Overall Dress,Best ever clothing styles Supun Kaushal
Kelly Felder,Overall Dress,Good styles but a little on the expensive end Lakmali Joseph
Kelly Felder,Overall Dress,Nice clothing cheap.... Rihan
Kelly Felder,Overall Dress,Trendy clothing store for women... Amith Prasanna
Kelly Felder,Overall Dress,Great collection of new designs Sujani Jayakody
Kelly Felder,Overall Dress,Good quality clothing Manoj Koralagamage
=======
Brand Name,Product Name,Review
Kelly Felder,Overall Dress,"Good selection of clothing for women's, selection for men's are limited. Bit up market prices. Photo 1 in review by Dean Abey Photo 2 in review by Dean Abey Photo 3 in review by Dean Abey Photo 4 in review by Dean Abey Photo 5 in review by Dean Abey 1"
Kelly Felder,Overall Dress,"Thank you for your feedback! We're glad you enjoyed our women's clothing selection. We appreciate your input about the men's range and pricing. We’re always looking to improve, so your comments will help us ensure a better shopping experience for everyone. We hope to see you again soon! Yours sincerely, Kelly Felder Management"
Kelly Felder,Overall Dress,Women clothing store. Small section for mens wear. Prices are bit higher. Staff was helpful. Have seats for gents 😁 Parking available for around 7 cars. Can find roadside parking nearby. Photo 1 in review by Dasitha Wijesundara Photo 2 in review by Dasitha Wijesundara Photo 3 in review by Dasitha Wijesundara Photo 4 in review by Dasitha Wijesundara Photo 5 in review by Dasitha Wijesundara Photo 6 in review by Dasitha Wijesundara Photo 7 in review by Dasitha Wijesundara Photo 8 in review by Dasitha Wijesundara 1
Kelly Felder,Overall Dress,The most attractive clothing brand 🤌🏾 Photo 1 in review by thisali sehanga Photo 2 in review by thisali sehanga
Kelly Felder,Overall Dress,"Have a good women's wear collection, nice designs. Good staff and awesome music playing inside the store, good vibes. Have a parking space for a 6, 7 vehicles in front of the building. Photo 1 in review by Romey Rome Photo 2 in review by Romey Rome Photo 3 in review by Romey Rome Photo 4 in review by Romey Rome Photo 5 in review by Romey Rome Photo 6 in review by Romey Rome Photo 7 in review by Romey Rome Photo 8 in review by Romey Rome Photo 9 in review by Romey Rome Photo 10 in review by Romey Rome Photo 11 in review by Romey Rome Photo 12 in review by Romey Rome Photo 13 in review by Romey Rome Photo 14 in review by Romey Rome 1 Aruna Shantha"
Kelly Felder,Overall Dress,"This is a one of really nice women's wear shop with the new look, They Color variety of the clothing is quit small and also there designs are seems quite same, working staff is nice and friendly with their smile. parking is very small for 05-06 vehicles. Photo 1 in review by Aruna Shantha Photo 2 in review by Aruna Shantha Photo 3 in review by Aruna Shantha Photo 4 in review by Aruna Shantha Photo 5 in review by Aruna Shantha Photo 6 in review by Aruna Shantha Photo 7 in review by Aruna Shantha Photo 8 in review by Aruna Shantha Photo 9 in review by Aruna Shantha Photo 10 in review by Aruna Shantha Photo 11 in review by Aruna Shantha Photo 12 in review by Aruna Shantha Photo 13 in review by Aruna Shantha Photo 14 in review by Aruna Shantha Photo 15 in review by Aruna Shantha Photo 16 in review by Aruna Shantha Photo 17 in review by Aruna Shantha Photo 18 in review by Aruna Shantha Photo 19 in review by Aruna Shantha Photo 20 in review by Aruna Shantha 1 Madujith Rajakaruna"
Kelly Felder,Overall Dress,"Popular place for women's clothing. Overall, high-quality branded goods can be purchased."
Kelly Felder,Overall Dress,"We thank you for your feedback, we are happy you are pleased with the our products, we hope you had a chance to check out our mentions collection, we hope to see you again soon. Yours Sincerely, Kelly Felder Management Thejanee Perera"
Kelly Felder,Overall Dress,It is a good place for women's shopping with a small section for men's clothing. To allow thr ladies to shop peacefully seating is available for the husbands 😊. Photo 1 in review by Dilan Jayasinghe Photo 2 in review by Dilan Jayasinghe Photo 3 in review by Dilan Jayasinghe Photo 4 in review by Dilan Jayasinghe Photo 5 in review by Dilan Jayasinghe Photo 6 in review by Dilan Jayasinghe 1
Kelly Felder,Overall Dress,Upmarket clothing store offering a mix of chic and casual clothing. Good range of clothing for office wear along with business suits. Photo 1 in review by Mohan Fernando Photo 2 in review by Mohan Fernando Photo 3 in review by Mohan Fernando Photo 4 in review by Mohan Fernando Photo 5 in review by Mohan Fernando Photo 6 in review by Mohan Fernando Photo 7 in review by Mohan Fernando 1 Priya B
Kelly Felder,Overall Dress,"Good quality clothes, very good seams and a large selection!"
Kelly Felder,Overall Dress,"Loved this place, quality clothes for smhow reasonable prices . Worth trying. Have some unique styles Video 1 in review by Lasandi Ishu Video 2 in review by Lasandi Ishu Photo 3 in review by Lasandi Ishu"
Kelly Felder,Overall Dress,"Although this is a place for females, there was one time I went with my sister to buy her some clothes and the place was full of various designs of dresses. The colours are suitable for every occation and designs were unique and modern! These trendy clothes can give a girl a fashionable look while making a woman looks younger! Even I felt that the many designs there were can make a girl a celebrity!👗 Photo 1 in review by Isuru Vithanage 1"
Kelly Felder,Denim,I bought two denims from this shop. I don't recommend this for denims. They are very expensive and not worth it at all. Very poor quality. I couldn't wear them at least 5 months. Linen clothes and other things are fine. Photo 1 in review by indeevari sriyasingha Photo 2 in review by indeevari sriyasingha Photo 3 in review by indeevari sriyasingha Photo 4 in review by indeevari sriyasingha Kusalani Nimesha
Kelly Felder,Overall Dress,Their collection is just splendid .... But wish they could customize the height .... Just like standard European brands....
Kelly Felder,Overall Dress,"Thank you for your feedback! We're thrilled to hear you love our collection. We appreciate your suggestion about customizing height, and we'll definitely take it into consideration as we strive to enhance our offerings. Yours sincerely, Kelly Felder Management Chamod Malalathunga"
Kelly Felder,Overall Dress,Have variety of good quality clothes specially for ladies. Prices are little bit high. Customer service is ok. Photo 1 in review by Chamod Malalathunga Photo 2 in review by Chamod Malalathunga Chamod Katugampala
Kelly Felder,Overall Dress,My first visit here. Excellent collection of men’s clothing. I got the opportunity to buy multiple items from here. Staff were supportive and welcoming. They offer some promotional discounts for Redverse Bullers clothes. If you buy three items 4th item is free. Also they give points and later you can redeem it. There’s good amount of parking spaces.
Kelly Felder,Overall Dress,"hanks for the fantastic review! I'm so glad you had a positive first experience at our store. It's always rewarding to hear customers appreciate our selection and staff. The buy-3-get-1-free deal for Redverse Buller clothes sounds like a great way to stock up on some new threads. The points redemption program is another awesome perk for frequent shoppers. And the ample parking is definitely a plus! Is there anything specific you loved about the clothing selection? We're always looking for ways to improve. We hope to see you back again soon! Yours sincerely, Kelly Felder Management Mayu Mano"
Kelly Felder,Overall Dress,"I had a shopping experience at this store! They have a fantastic selection of clothing and accessories for women and men, The staffs are perfect and cool they helped a lot for my selection . Their excellent customer service to go above and beyond left a lasting impression. I'll definitely be returning for more shopping in the future! Highly recommended for a delightful shopping experience! Totally satisfied ❤️"
Kelly Felder,Overall Dress,Love this place! And love their dresses even more!❤
Kelly Felder,Overall Dress,"We're thrilled that you love our dresses! It's always heartwarming to hear that our pieces bring joy to our customers. Furthermore, thank you for your support. Our team is waiting to serve soon! Yours sincerely, Kelly Felder Management Ishaq Razick"
Kelly Felder,Overall Dress,"My first visit here and I'm impressed by their fantastic collection for both men and women. Prices are a bit high, but the quality justifies it. They've got a nice selection overall."
Kelly Felder,Overall Dress,"Hi Ishaq We thank you for your 5 star rating, please do visit us when our newest collection launches. Yours sincerely, Kelly Felder Management Kanchana Dissanayake"
Kelly Felder,Overall Dress,"I had an exceptional shopping experience at this store! Not only did they have a fantastic selection of clothing and accessories, but the staff went the extra mile to ensure my satisfaction. When I needed a resize for a dress, they took care of it promptly and professionally. Their excellent customer service and willingness to go above and beyond left a lasting impression. I'll definitely be returning for more shopping in the future! Highly recommended for a delightful shopping experience!"
Kelly Felder,Overall Dress,"Usually visits the place when ever my wife is in need of dresses, and has been one of my better halves favorite places to go. Has a good selection of ladies garments, whilst the options for men is limited. Friendly staff and value for money options of clothing available for those who look for quality and is willing to spend rather than look for cheaper options."
Kelly Felder,Overall Dress,"We thank you for your honest opinion, we are extremely happy you had a great time at our store and hope to see you again real soon when our latest collection launches. Yours Sincerely, Kelly Felder Management Dhanushika Amarasuriya"
Kelly Felder,Overall Dress,The sizes are limited. The second floor smells like old clothes.
Kelly Felder,Overall Dress,The collection was not satisfactory. Attitude of the service personnel can improve.
Kelly Felder,Overall Dress,"All kinds of ladies office, party, casual dresses are available. Photo 1 in review by Janasi Pathmananda Photo 2 in review by Janasi Pathmananda Photo 3 in review by Janasi Pathmananda 1 sanduni Gunathilaka"
Kelly Felder,Overall Dress,"I experienced bad service fromKellyfelder . I placed an order for a dress on April 9th and was assured it would be delivered on or before April 11th. However, as of April 14th, the dress has not been dispatched from their warehouse. After inquiring, they informed me that they do not have the dress in stock. This has been the worst service I have ever encountered"
Kelly Felder,Overall Dress,If you're looking for both quality and style this is a place you must check out. Don't forget to check their SALE dates too.. just to dig out good pieces for a cheaper price
Kelly Felder,Overall Dress,"!st time i went, options were really good.. clothes were very stylish. prices were also normal... on my second visit (16/01/2024) clothes were limited especially mens but ok"
Kelly Felder,Overall Dress,"Got a lot of really nice clothes (only women's wear) with the modern look and feel. Color variety is pretty low though, also clothes variety range is pretty limited with most clothes looking the same, very minor changes between them. There staff is very helpful. Nice shopping environment. Overall the sheer quality and brand name attracts a lot of customers. There are also a lot of a discounts and stock clearance sales carried out here, allowing more worth for less money. Menuka Gunawardana"
Kelly Felder,Overall Dress,small area but all women fashion cloths available.. easy shopping. Photo 1 in review by Menuka Gunawardana Kasun Chanaka
Kelly Felder,Overall Dress,Nice place to shopping. Mostly for women clothes. Friendly staff. Bit expensive. Photo 1 in review by Kasun Chanaka
Kelly Felder,Overall Dress,"Mid to premium clothing selection, a nice atmosphere, and excellent customer service."
Kelly Felder,Overall Dress,Good collection of cloth specially for ladies.. You have good parking space And very friendly staff.. They are very helpful in selecting cloths and they are helpful in finding sizes you want. And gents cloth collection also has great collection. You can try cloths and see whether it suits you Even these days they allow fiton Good place And prices also very reasonable For superb cloth materials and unique designs 1
Kelly Felder,Overall Dress,Really a good place to buy your new model of dress
Kelly Felder,Overall Dress,"We are extremely happy we exceed your expectations and hope to keep on providing the best for all our customers, please do visit us again once our new collection launches. Yours sincerely, Kelly Felder Management Sudarshana Jayakody"
Kelly Felder,Overall Dress,"For girls who like fashion, Parking is a great headache ,Only 8 vehicles can park. Photo 1 in review by Sudarshana Jayakody"
Kelly Felder,Overall Dress,Amazing place. Really friendly crew. Actually one salesperson helped me to choose the perfect dress for my graduation. Although cloths are bit pricey they are always in good quality. Dinushka M
Kelly Felder,Shirt,"The staff here are so amazing.. I love the amount of training and how customer centric the staff at Kelly Felder are, I was here on the 24th, I was really tired after a day of Christmas shopping and when I went to Kelly Felder, I went to exchange some clothes I had bought online, the staff were really so polite and friendly, as someone who regularly shops online since covid, the whole experience of in-shop shopping is harder for me, being in a time cinch also, I asked a guy, can you show me this shirt, and showed it to him from the Kelly Felder website on my phone, the guy not only showed me where it was kept in the store but also asked me what my size was and he found it for me.. Being used to the atrocious uptight ego centric behavior of Gflock staff, I was so pleasantly taken aback, and the cashier (I wish I remember his name) he was super busy, but he noted that I looked tired and he asked me why, he was so friendly and chatted to me while he was ringing up my bill, with a smile, even though he was so busy, he had a smile and some very inspiring words for me, thank you Kelly Felder, your staff are a gem to you, I will consider shopping at Kelly Felder over GFlock because of the amazing staff they have employed.. Gflock staff suck BTW!"
Kelly Felder,Overall Dress,"Good quality clothing with a lot of designs to suite ladies' desire. Prices are high, but ultimately they are designer clothing. So no complaints. Atmosphere is suited for shopping. Friendly staff. Praneedi Perera"
Kelly Felder,Overall Dress,No accessibility options. They have a medium staircase to enter and a huuuge staircase inside to go to the first floor. I’m currently very pregnant and not supposed to climb stairs. Asked the staff if they have a lift and they simply said no. Weren’t even friendly enough to offer to bring down styles of dresses I’d like to see. Hence rating poorly for poor customer service. Graycieon Perera
Kelly Felder,Overall Dress,"We are patronizing this place from a long time, and A place for ladies. Prices are also comparatively reasonable. Staff here is very friendly and they will help you by every means. There are two stories for ladies. This place is very famous and popular among the young office crowd. You can choose office to party wear from their wide range of collection. sahan karunarathne"
Kelly Felder,Overall Dress,Better store for ladies wear.There are huge collection of ladies wear. Dress blouse skirt collection can purchase at this location.prices are high but quality is upper level.small parking space available.. highly recommend. 1 Nadeesha W
Kelly Felder,Overall Dress,They consistently design beautiful and elegant dresses. I have yet to find another fashion store in Colombo with as much quality and class as Kelly Felder. And they have new collections every week. Love their music playlist too :D I highly recommend them!!
Kelly Felder,Overall Dress,Nice atmosphere and good staff. Only downside was there wasn't any sizes available on many of the clothing. Also went to buy some menswear from redvers buller and there was not much choice. But on facebook they had a great collection. Hope they will restock soon as wanted to buy few more items but they didn't have the correct sizes and availability.
Kelly Felder,Overall Dress,"Good collection of women's clothes, and quite an affordable price (average range between 1500 and 3500 Rs). Sizes are in UK, US, EUR and AUS. Also the staffmembers don't follow you, so you can leisurely get a look at the clothes. Just one floor though, there is room for a bit of expansion. Recommended for qualitative clothes at a reasonable price. Sandunika Diyamini"
Kelly Felder,Overall Dress,One of the best Clothing stores for ladies and my personal favourite. Well designed cloths with great quality and prices are also reasonable for the quality. Products and the service is amazing.
Kelly Felder,Overall Dress,"Kelly Felder is one of the coolest clothing stores for in store or online shopping. It has never delivered a bad experience, clothes are well designed and in great quality. Prices are also reasonable for its quality. Lot of promotions are happening time to time with more benefits to customers."
Kelly Felder,Overall Dress,Reasonable price for girls and awsome customer care service they will some how arrange the Dress that you want. Love it …More Photo 1 in review by Ginthu Rox Photo 2 in review by Ginthu Rox Photo 3 in review by Ginthu Rox Photo 4 in review by Ginthu Rox Photo 5 in review by Ginthu Rox Some pic about kelly felder Dresss ❤️ Sandaru Ravihari
Kelly Felder,Overall Dress,"We sincerely apologize for the inconvenience and frustration you encountered during your visit to our store. We strive to provide excellent customer service, and it's disheartening to learn that we fell short of your expectations. We understand that the unavailability of the jean size you were looking for and the behavior of our staff left you feeling disappointed. This is not the level of service we aim to deliver, and we appreciate you bringing this matter to our attention. We would like to assure you that we take your feedback seriously, and we will address this issue with our team to ensure that such incidents do not happen in the future. Your time is valuable, and we regret that it was not respected during your visit. We will work on improving our responsiveness and taking responsibility for our actions. As a gesture of our commitment to your satisfaction, we would like to offer you a Complimentary that you can use towards your next purchase. Please feel free to reach out to us directly at online@kellyfelder.com or 0717255255 so that we can address any further concerns you may have. We appreciate your feedback as it helps us improve our services. Thank you again for bringing this to our attention, and we hope to regain your trust and serve you better in the future. Yours sincerely, Kelly Felder Management. Matheesha Yapa"
Kelly Felder,Overall Dress,Nice variety of dresses are available for women. Includes a section for gents too in the 1st floor. Difficult to find parking mainly during the weekends.
Kelly Felder,Shoes,"Good collections for women's cloths shoes and other items. Quality of the materis are also good and latest fashions & trendy outfits are available in all the categories such as casual wear, formal wear, party wear etc etc . Asanga Ranasinghe"
Kelly Felder,Shoes,"Good place to shop for women's cloths shoes and other items. Good quality materis and latest fashions and trendy outfits are available in any category such as casual wear, work wear, party wear etc. Dilini Ranasinghe"
Kelly Felder,Overall Dress,"Wide variety of clothing available. Very good selection. Ordered can be placed online as well, with quick delivery. Staff is helpful."
Kelly Felder,Overall Dress,"We thank you for you honest feedback and support towards us, we hope to see you again real soon once our new collection launched. Yours sincerely, Kelly Felder Management Roshani Fernando"
Kelly Felder,Overall Dress,They have good quality clothes and prices are also reasonable. I would prefer if the staff were more helpful.
Kelly Felder,Overall Dress,Good collection. Good and friendly staff. Quality clothes are there
Kelly Felder,Overall Dress,Good collection & variety. Nice & classy designs. However prices are very high since recent & parking facility is limited here.
Kelly Felder,Overall Dress,Good for women's clothing. There are some good clothing within reasonable price range. Not a big store. Small car park in front of the shop. 1 තරිදු ඉශංක Tharindu Ishanka
Kelly Felder,Overall Dress,As I know they have two outlets. One is near to galle road and other one is in nugegoda. They have wide range of uncommon ladies wears. Prices are high but mostly those ladies wears are not available in other small shops. Parking facilities are not enough and no wheel chair acceible entrance. Their service is also good and friendly. 2 Shakya Randiwela
Kelly Felder,Overall Dress,"I've visited Kelly Felder several times before. Nothing was wrong until I decided to exchange a dress I bought few days back. The bill said exchange is ""possible"" and there were no exclusive items mentioned. But the staff refused to exchange saying that the dress I bought is not an exchangeable item. They only agreed to exchange it after a long discussion. Good clothes but appalling customer service!!!!! 3 Shanthi Hewage"
Kelly Felder,Overall Dress,Today i went to kelly felder kolpity branch to get wifes one of your dress exchanged which we have purchased from nugegoda. And His highness Sagara was on the counter and he was on the phone while my wife was asking a question and he was …More Photo 1 in review by Ravindu Sulakshane Photo 2 in review by Ravindu Sulakshane Photo 3 in review by Ravindu Sulakshane Photo 4 in review by Ravindu Sulakshane 1
Kelly Felder,Overall Dress,"You can get your clothing needs for a reasonable price, especially for ladies . Good customer service too"
Kelly Felder,Overall Dress,"One of the best outlets of women's clothing. I am a regular customer, and I highly recommended for ladies who seek for decent outfits (office wear, casual and party attire)"
Kelly Felder,Overall Dress,Elegant trendy collection of clothes and superb customer service. I was able to exchange items without hassle during the curfew period.
Kelly Felder,Overall Dress,"Nice uncommon collection of ladies wear for casual, parties, evening dresses. This is very popular among ladies for contemporary designs and classy selection. Yasara Rathnayaka"
Kelly Felder,Overall Dress,"We walked in about 10 minutes before closing time , and soon as we walked in the shop PA system loudly plays a message saying five minutes to close and finish your shopping and come to the counter to pay, Well we were trying to look for a dress for my wife for a function next day and we were squeezed for time, non of the sales people had the decency to come and ask what we want or make the customer experience easy , no they were in a hurry to close shop and get the customer out of the shop ASAP , this was our feeling walking out of the shop , we agree that it was a last minute shopping stint but I felt the shop staff was not interested to serve the customers at closing time Ramila Udalagama"
Kelly Felder,Overall Dress,"I went here with my wife looking for a dress. Unfortunately, like most of the times we visit here, there wasn't anything good for her. However, there was plenty of seating for me to wait till she looks around. Ariyapala Gamage 1 review"
Kelly Felder,Overall Dress,Staff is very unfriendly.they yell on customers.better to find a another place to buy clothes…….😡😡😡
Kelly Felder,Denim,I love Kelly ❤️ My favorite is their super unique and cute denims collection!
Kelly Felder,Overall Dress,"If you're a man, you're not allowed to stand 50 feet within the changing room from your friend whom you're helping choose a nice dress, while - mind you - the male staff is all up in there all the time! That's a backwards and borderline disrespectful attitude to have. You made me and my friend feel disrespected and unwelcome, and I couldn't be helpful to my friend. Disappointed! P.S. Kollupitiya branch 2"
Kelly Felder,Overall Dress,Good variety of ladies clothing available at Kelly Felder. Enough space to walk here and there without bumping into other people. Parking is available too Roshini Dissanayake
Kelly Felder,Overall Dress,It's so amazing and creates a love affair with clothes you always want to be comfortably you.. goes the extra mile for the customer .Keep up the great work . 1 medhani fernando
Kelly Felder,Overall Dress,Nice collection of clothes. Specailly good collection of office wear. Prices are bit high. Good shopping environment. Staff is friendly. Sarah
Kelly Felder,Overall Dress,"We apologize for the experience you had with us, if you could kindly forward us you're feedback to us to online@kellyfelder.com regards to the kind of styles you would like to see we would love to hear from you. Yours sincerely, Kelly Felder Management. Native Ceylon"
Kelly Felder,Overall Dress,Superb quality clothes albeit the price. But fully worth it I might add. Full value for every time spent. Shaun Fernando
Kelly Felder,Overall Dress,"We are pleased to know you had a great experience with us, we thank you for you're support and commitment to KellyFelder and hope you visit soon once our new collection launch. Yours sincerely, Kelly Felder Management. Mevan Fernando"
Kelly Felder,Overall Dress,They have very nice varieties of dresses as well as with nice designs. Highly recommended.
Kelly Felder,Overall Dress,Good dress point for females. Prices are a little bit higher than usual. Friendly service.
Kelly Felder,Overall Dress,A very good place for ladies clothing..they have 3 outlests..the staff is very very friendly and helpful..the quality of the clothes are great..updating with new designs every month.. Shanka Mahakumbura
Kelly Felder,Overall Dress,A vast variety of ladies dresses are available. you can freely walk through and fit on the dresses in their fit on rooms. Chathu R
Kelly Felder,Overall Dress,All good but the prices have gone up pretty high. It is a good place for office wear and teens.
Kelly Felder,Overall Dress,Nice place for party dresses. Quality has come down recently in some clothes but I hope they will fix it soon. Ali Tahiri
Kelly Felder,Overall Dress,Nice fashion for with a good selection of ladies clothing. Well priced. Great happy young friendly staff Navin Perera (Travel Review SL)
Kelly Felder,Overall Dress,Nice trendy clothes Photo 1 in review by Navin Perera (Travel Review SL) Photo 2 in review by Navin Perera (Travel Review SL) Photo 3 in review by Navin Perera (Travel Review SL) Chandima Karunarathna
Kelly Felder,Overall Dress,"Wonderful place with ambient space,good variety of clothing,several fit on rooms . Staff is very friendly. Good place to get decent office wear. Tharushi Sooriyaarchchi"
Kelly Felder,Overall Dress,One of my favorite clothing boutique
Kelly Felder,Overall Dress,"Great place for shopping trendy wears, office wears. Price is little high but you can get quality wears definitely George Edward Kathurusinghe"
Kelly Felder,Overall Dress,Nice shop with many beautiful clothes. Very friendly service. Please visit when you have time. Bmr Perera
Kelly Felder,Overall Dress,Quality cloths all so fashionable
Kelly Felder,Overall Dress,They have a great collection. Most of the local trends are available. Nice customer care. Limited number of parking slots are available. Ferr zan
Kelly Felder,Overall Dress,"A wide range of collections for Ladies, affordable prices Given a best service to the Customers by the staff's Thank you Really enjoyed shopping with KF Akemi Wijayabahu"
Kelly Felder,Overall Dress,Used to have better products. This used to be my favorite. Quality and style has gone downhill
Kelly Felder,Overall Dress,Satisfied and great customer service. Good range of dresses available for different customer demands.
Kelly Felder,Overall Dress,A Clothing shop with a wide variety of garments in nice colours & new styles for the youngsters.
Kelly Felder,Overall Dress,"They do have good trousers! Dresses are good, it's quite difficult to find rare designs. Sanjeewa Herath"
Kelly Felder,Overall Dress,One of the place could buy the very good quality fashionable woman's were
Kelly Felder,Overall Dress,"The latest black Friday offer didn't have a good collection. Otherwise they have good collection, but not affordable for middle class people."
Kelly Felder,Overall Dress,Best designer collections ever!! Women's favorite shop and my wife love this place! Quality is guaranteed... Vershi Senarath
Kelly Felder,Overall Dress,My favourite clothing brand. I'm really appreciated their service n support. My sincere thanks goes to Mr Jeff n Mr. Thuwaan at kelly felder collpity branch. Thanks Kelly. Rochana Pasqual
Kelly Felder,Overall Dress,It has a good collection of clothes.expencive ofc. But quality is good.
Kelly Felder,Overall Dress,Good quality products for ladies I bought my girlfriend the most loveliest dress from them
Kelly Felder,Overall Dress,Look no further for trendy ladies wear. Pricy but good quality. Nice spacious store Ishan Samarasinghe
Kelly Felder,Overall Dress,Customer service in Galle road one us Zero.They act like we came to get free clothes from them.They used to have a very good customer service before .But now disgusting
Kelly Felder,Overall Dress,Very poor online customer service.i have ordered a dress 1 month back.still i didnt receive the order and they are not answering the phone.
Kelly Felder,Overall Dress,"Superb quality clothes, unique designs!!"
Kelly Felder,Overall Dress,Better for office wear collections and dresses. Quite expensive but really good quality
Kelly Felder,Overall Dress,Now this place has xl outfits. Finally i got a chance to buy some. Got some new styles😍
Kelly Felder,Overall Dress,Very nice dresses have .love the collections
Kelly Felder,Overall Dress,"We thank you for youre feedback and hope to see you real soon once our new collection launches. Yours sincerely, Kelly Felder Management. Madara Wimalarathna"
Kelly Felder,Overall Dress,Nice and unique selection of dress. Reasonable for money. Helpful staffs. Recommended. Photo 1 in review by Sujitha Ramanathan Muditha de silva
Kelly Felder,Overall Dress,"My most favourite place for simple, elegant n' comfortable clothing...simply love shopping there! Kimodi Wijesuriya"
Kelly Felder,Overall Dress,Best women clothing outlet.. Quality products... They have fast delivery service.. anushka sirinivas
Kelly Felder,Overall Dress,They really need to have more mens clothing
Kelly Felder,Overall Dress,"Our men's collection is fairly new and are expanding at a steady rate, we are sure in the coming future we will have much more items available. Yours Sincerely, Kelly Felder Management Harshani Heway"
Kelly Felder,Overall Dress,The collection is beautiful and some are little bit of over priced . My main issue is their sizing. They really need to double check their sizing and follow international sizing Dakshinie P P Karunaratne
Kelly Felder,Overall Dress,"Always the place for casuals, smart casuals, formal wear.... quality vs price is great 🙂"
Kelly Felder,Overall Dress,Have a decent collection. Not a super crazy one though and the prices are hectic. Staff is not so helpful as well. Ramindu Liyanage
Kelly Felder,Overall Dress,Good collection of clothes but service can get a bit patchy at times with the increase in customers..overall good place to get your office attire fix with a new collection out every week oshitha viraj
Kelly Felder,Overall Dress,Most fashionable stuff here new verities
Kelly Felder,Overall Dress,You can get access to a variety of clothing items here to a reasonable price. 1 Saliya Gunawardena
Kelly Felder,Overall Dress,Good place for ladies wears and party dresses. No gentlemen clothing Ishini Rathnayake
Kelly Felder,Overall Dress,This is the best place to buy Office attires and function dresses ...love their designs a lot 💖🙈 1 Senal Tyler
Kelly Felder,Overall Dress,Great place to buy quality clothes. Good service.
Kelly Felder,Overall Dress,"Thank you for your commendation, please do visit us again we have some great collections to come. Yours sincerely, Kelly Felder Management Amandi Mendis"
Kelly Felder,Overall Dress,My fav ❤ local fashion store is Kelly.it has a wide area of western designed clothes bit expensive but in a good quality Ligaya Noor
