Brand Name,Product Name,Review
Mimosa,Overall Dress,Today I wanted to purchase a dress from them and I was short of time to order online and then I contacted there store and Ms Nabila Assisted me so professionally and humbly and sorted out all my requirements without any hesitation even at the closing moment and helped me to het the dress I wanted so I wanted to take a moment to appreciate Ms. Nabila and Mimosa🫶🏻 Pahannya Fernando 1 review
Mimosa,Overall Dress,Love the quality & selection of the clothes!
Mimosa,Overall Dress,"New Best quality of clothes, highly recommend Kurumba bay outlet in weligama Антонина Грахова"
Mimosa,Shirt,"The design of this shirt blends modern minimalism with classic appeal, giving it an effortlessly chic vibe."
Mimosa,"Bag, Belt, Sandals","Very poor customer care. I recently purchased a pair sandals from Mimosa. Only after two times use the belt broke so I went to the bagatale store. The man in the reception told me that they don't hold responsiblity regarding this since they purchase from another company and to take it to the repair shop myself. I paid 8500 for the sandals and do I have to take it myself, a brand new sandal to be precise?!? He literally did not care of my matter. The mimosa name is clearly printed on the sandals. They should not if they can't hold responsibility of the quality of the products. I only bought these sandals trusting the good name of mimosa. Did send them emails and still nothing. Really disappointed. Under what qualifications do you hire people for the stores?? Need more friendly energy!!! (Update: After more than 2 months of purchase) USELESS customer service. Apparently they only care for the online customers. Never respond to an email. Called the store and they told me they'll send it within two days. Now it's been more than a week after the call. I asked for an update!!! Not a fake promise. I'm writing this review because apparently, this is the only way I can get attention. This is my worst shopping experience and I'll never shop from here. I think I have been enough patient. 2 MONTHS and still didn't care for my matter. I just don't get it. WHY can't someone take action!?!? Ravisha"
Mimosa,Overall Dress,You guys have such a good collection and a pretty cool customer service with affordable prices. Dilsha Perera
Mimosa,"Bag, Dress","New I recently visited Mimosa bagatelle outlet for the first time. I went in alone to find out a dress for a theme. The staff provided great support in choosing colors and to find out perfect fit for me. Specially wanted to mention one of the staff member Chamara, very kind person and helped me a lot to find out my preferences. Highly recommend customer support and excellent service. Keep up the good and quality work 👏"
Mimosa,Jumpsuit,"Some design details in jumpsuit seem overdone, making it feel slightly busy."
Mimosa,Overall Dress,Always have the friendly customer service whenever I visit the store. Have a nice collection of clothes with modern designes...Really lv the floral collection. Highly recommended....
Mimosa,Overall Dress,Please do try to shop the mens collection online and follow us on our socials: The Vanta Studios heshani kaushalya
Mimosa,Overall Dress,Cute place cute vibes and cute clothes Love the employees Very helpful Thanks Mimosa for timeless pieces
Mimosa,Overall Dress,"I'm a regular customer of MIMOSA for a while now, because I really like your styles and everything and I really like your brand and I've mostly used their online facility because I'm living in Galle. But previously I have faced a lot of courier issues because they didn't deliver it on time. now my packages comes very quickly and I really appreciate your online team support because they are very helpful and very kind and one of the agent is really helpful for me and he doing his job really well.His name is Shohan Truly an asset to Mimosa. thank you so much for the very helpful customer service and keep going because we love your brand very much 🤍✨"
Mimosa,Overall Dress,"I absolutely love shopping at Mimosa! The store has a beautiful selection of stylish and high-quality clothing. Every piece I’ve bought feels unique, yet versatile enough for everyday wear. The customer service at Mimosa is phenomenal. The team is attentive, and they truly make shopping a pleasant experience. Specially Mr. Pramuk the manager of the Mimosa flagship store. He was incredibly supportive when I had to go with an exchange. He truly goes above and beyond to assist customers. Also have to mention about the online team, they absolutely do a great job. So supportive and arrange every order in no time."
Mimosa,Overall Dress,"Ladies fashion store , most of the dresses are focused on young girls. Store is good parking available"
Mimosa,Overall Dress,Very reasonable price & good fashionable clothes Nishanth Gamachchi Nishanth
Mimosa,Overall Dress,"Seriously, Mimosa is a game-changer! It has now occupied a significant portion of my wardrobe. The outfits are fire, and the prices won’t break the bank. It’s like they have a direct line to my fashion soul, I can’t leave without snagging something cool! 😍 Sugaashini Surendran Sugaashini"
Mimosa,Overall Dress,Awesome collections of ladies wear. Quite chick.
Mimosa,Denim,The clean finish and modern denim details create a look that is both timeless and fashion-forward.
