<<<<<<< HEAD
Emerald,Shirt,Definitely one scene year I visit here. Because I buy all of my office shirts from here. Specially they have two brands  emerald second crocodile. I go with the grand emerald because they fit to my size. When I went there this year it was an amazing feeling. Because their staff is so helpful. I don't know in you that I was going to buy a lot anyways there was that guy he was helping us for more than  hours. Without him we could not find some colours. Osho after buying some trousers they were small problem with the length and they did its adjustments for me.  Samuel Poologasingam
Emerald,Shirt,Good variety of products. Good brands. Reasonable price. New shirt stiching is available. Starts from k. They will finish in days. Pasindu Senevirathne
Emerald,Shirt,Nice place to do shopping. There is a good collection of shirts here with range of colours. But no such collection of TShirts. Shirt prices are reasonable while T Shirts prices are bit higher. Dinil Samarasinha
Emerald,Overall Dress,"Great selection of high-quality mens office wear. It was a bit expensive, but it was worth the price. Usman Nizam"
Emerald,Overall Dress,Wide selection of menswear and accessories. Has been the go-to-place for formal wear for almost a decade! Excellent customer service too! Keep it up guys Imaz Hameed
Emerald,Cap,"Such a good place for office wear, unique designs that look elegant and rich. Rifqi"
Emerald,Shirt,"Shirt 👔 works, works for you 👍 Good staff and well attentive 👨‍💼 Pricing slightly expensive but good quality ✅ Accept both Cash 💵and card 💳 ✅ Recommend for all types men's wear 👕 🎽👖🩲👔✅ Dedicated parking 🅿️ available or roadside 🛣️ parking car ✅ Jay Jay"
Emerald,Overall Dress,Highly recommended for the men's wear high quality branded clothes and staffs also very friendly and helpful. Lahiru Madushanka
Emerald,Shirt,"If u are finding, regular or comfort fit shirts this is the place. Only place I could find a decent collection of . and  collur size regular snd comfor fit shirts Mohammed Zamly"
Emerald,Overall Dress,"They have good collections, but customer service very poor Lonappan Rajiv"
Emerald,Shirt,They have boys shirts age  to  years old also Heshitha Perera
Emerald,Overall Dress,All kind of Emerald brand mens wear available here Anuradha Wishmantha
Emerald,Overall Dress,Really good collection. Above average prices. Staff is friendly except for the bald guy at the cashier.  Pattani Muhandiramlage Mohamed Hassan Ali
Emerald,Overall Dress,"Better place to buy, high quality men's wear Adventure world"
Emerald,Shirt,recommended place for emerald shirt lovers. i visit many times here. special for shirts. easy to find the shop. good service. Ridha Al Ayad
Emerald,Shirt,Good selection of shirts Prices are a bit on the high end.. Staff not too helpful but they have good shirts Delaksan Sritharan
Emerald,Shirt,The best shop for buying shirts. The clothes are high quality. I will recommend this shop.now they were giving discounts for frimi Prabhat Sahu
Emerald,Overall Dress,A really good collection of ties available. Parking is available in front of the shop. Sadeepa Palliyaguru
Emerald,Shirt,Great collection of shirts and spacious parking. Good place. Staff was helpful. alredz pereira
Emerald,Shirt,One of the best places to buy shirts. Expensive but worth the money that you're putting in. Naveen Lekamge
Emerald,Overall Dress,Customer service was not up to the expected level... Eventhough they have a hudge collection the items are not very attractive or great.. Richard Fernando
Emerald,Shirt,Good place for menswear. Large collection but less variety for extra length shirts Prem Durairaj
Emerald,Shirt,Good collection of Shirts available Some old non moving types also available Vishma Kasun
Emerald,Shirt,Good for office wear. They do have nice collection of shirts  Kasun Ranasinghe
Emerald,Shirt,Have a good collection of shirts for men. They have only a limited collection of trousers though.  R.j ldh
Emerald,Overall Dress,A nice shop for gents clothes. I gave one star less coz they dont have a tailor for altration Irantha Jayasekara
Emerald,Overall Dress,Good collection of clothes and reasonable price. Friendly staff and have trial rooms. Kiara Achini Wijesekara
Emerald,Overall Dress,Quality men's wear available here. Good offers. Prathap Manoharan
Emerald,Shirt,"Best collection, variety of shirts can purchase reasonable prices Faraz Farook"
Emerald,Shirt,"Need to get all size of shirt ,ther collection for big size is very limited Manoj Wickramarathne"
Emerald,Shirt,Poor quality shirts. Brand name is on. But cant be branded ones. Can wear only for months. Naresh Pieris
Emerald,Shirt,Great range of Shirts to choose from and good quality as well Malintha Shanaka Goonawardane
Emerald,Shirt,Good place to buy shirts but staff efficiency is loe  Chathura Weerasinghe
Emerald,Overall Dress,Its a nice place specially for formal wears. Nandana Lankathilaka
Emerald,Overall Dress,Elegant collection. friendly service by staff n all under oneroof..👍  A S Thivyan
Emerald,Shirt,Best for official and casual shirt collection 🙌 Malik Ahmed
Emerald,Dress,SWX have Wonderful Men’s office dress collections Jilan Perera
Emerald,Overall Dress,Best place to get Lacoste apparels for men. Highly recommended. Selwyn Arnold
Emerald,Overall Dress,Fairly good collection of clothes fairly ok pricing Mohomed Miflal
Emerald,Shirt,Somehow good You can find collections of shirts Aravinthan Thirunavukkarasu
Emerald,Shirt,Good quality office shirt can buy form here. Dinesh Chandra Kumara
Emerald,Shirt,"A great place to buy shirts, formal and casual. Sivanantha Kumaraguru"
Emerald,Overall Dress,Nice collection of mens office and casual wear. Yasithan
Emerald,Shirt,A good place to buy formal and casual shirts Kaartik Goyal
Emerald,Overall Dress,Good quality menswear but price is high  rumesh siriwardena
Emerald,Pants,Great service. They alter trousers for free.  Nuwan Jayasekara
Emerald,Shirt,Expensive shirts by Emerald. Good selection of shirts for all occasions. menol lakshan
Emerald,Shirt,Have good shirt and trousers collection for men  Madhujith Jayasinghe
Emerald,Shirt,"If you wanna buy latest emerald shirts, here's the place. MANTHI WEERASEKERA"
Emerald,Overall Dress,Excellent out let for gents wear Darshana Chamal Assella
Emerald,Overall Dress,There don't have good collection and staff is not helpful Theepan Pratheepan
Emerald,Overall Dress,Good choice for men's wear J M
Emerald,Shirt,Good shirts and amazing service Asela
Emerald,Overall Dress,Good collection. Helpful staff Kanishka Jayalath
Emerald,Shirt,Super fit on crocodile branded shirts Anton Joseph
Emerald,Overall Dress,Have a wide variety of men's clothing Ratnarajah Rakulan
Emerald,Shirt,Best for formal shirts Lashan Perera
Emerald,Shirt,Formal office wear shirts Thushara
Emerald,Shirt,Great collection of shirts! Madushan De Fonseka
Emerald,Overall Dress,High price less collection  Nimal Victoria
Emerald,Shirt,Nice shirts B Shankar
Emerald,Shirt,For branded shirt lovers  Lasitha Pathirana
>>>>>>> a2df2ffd820893e14d0aaea3c0fef2588c0fa6a3
